date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:39	78976/78976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:48%20GMT	https://dsathemes.com/html/shiftkey/files/images/terms-page.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/terms-page.jpg	(from https://dsathemes.com/html/shiftkey/files/css/purple-theme.css)
11:09:39	302/302	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:16:59%20GMT	https://dsathemes.com/html/shiftkey/files/images/back-to-top.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/back-to-top.png	(from https://dsathemes.com/html/shiftkey/files/css/purple-theme.css)
11:09:40	473/473	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:19:30%20GMT	https://dsathemes.com/html/shiftkey/files/images/color-scheme/purple.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/color-scheme/purple.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:40	10726/10726	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:19:16%20GMT	https://dsathemes.com/html/shiftkey/files/images/color-scheme/l-01.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/color-scheme/l-01.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:40	57457/57457	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:41%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-2-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-2-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:40	3401/3401	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:19:43%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/browser-5.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/browser-5.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:41	8876/8876	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:03%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/settings-1.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/settings-1.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:41	4706/4706	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:00%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/cloud-computing.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/cloud-computing.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:41	8737/8737	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:36%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/worldwide.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/worldwide.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:42	44397/44397	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:14%20GMT	https://dsathemes.com/html/shiftkey/files/images/image-12.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/image-12.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:42	3422/3422	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:30%20GMT	https://dsathemes.com/html/shiftkey/files/images/quote-avatar.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/quote-avatar.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:42	42738/42738	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:01%20GMT	https://dsathemes.com/html/shiftkey/files/images/image-01.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/image-01.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:42	3886/3886	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:37%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/laptop.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/laptop.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:42	5819/5819	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:19:59%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/cloud-computing-3.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/cloud-computing-3.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:43	5322/5322	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:38%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/man.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/man.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:43	5376/5376	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:27%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/vector.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/vector.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:43	4211/4211	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:34%20GMT	https://dsathemes.com/html/shiftkey/files/images/review-author-5.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/review-author-5.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:44	2652/2652	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:36%20GMT	https://dsathemes.com/html/shiftkey/files/images/review-author-8.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/review-author-8.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:44	28955/28955	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:19:00%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/post-1-img.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/post-1-img.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:44	3981/3981	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:26%20GMT	https://dsathemes.com/html/shiftkey/files/images/post-author-1.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/post-author-1.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:45	18400/18400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:19:01%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/post-2-img.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/post-2-img.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:45	4576/4576	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:26%20GMT	https://dsathemes.com/html/shiftkey/files/images/post-author-2.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/post-author-2.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:46	57604/57604	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:19:02%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/post-3-img.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/post-3-img.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:46	4210/4210	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:27%20GMT	https://dsathemes.com/html/shiftkey/files/images/post-author-3.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/post-author-3.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:46	4962/4962	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:43%20GMT	https://dsathemes.com/html/shiftkey/files/images/store_badges/appstore.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/store_badges/appstore.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:46	4534/4534	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:46%20GMT	https://dsathemes.com/html/shiftkey/files/images/store_badges/googleplay.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/store_badges/googleplay.png	(from https://dsathemes.com/html/shiftkey/files/demo-2.html)
11:09:47	92767/92767	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:44%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-3-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-3-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:47	5139/5139	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:10%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/smartphone-1.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/smartphone-1.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:47	7147/7147	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:05%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/settings-3.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/settings-3.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:47	3666/3666	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:12%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/smartphone-3.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/smartphone-3.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:48	7042/7042	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:45%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/notification.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/notification.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:48	7871/7871	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:35%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/key-1.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/key-1.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:48	11080/11080	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:01%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/communication.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/communication.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:49	45620/45620	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:41%20GMT	https://dsathemes.com/html/shiftkey/files/images/tab-2-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/tab-2-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:49	44872/44872	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:39%20GMT	https://dsathemes.com/html/shiftkey/files/images/tab-1-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/tab-1-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:50	19753/19753	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:42%20GMT	https://dsathemes.com/html/shiftkey/files/images/tab-3-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/tab-3-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:50	3257/3257	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:19:49%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/calendar-1.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/calendar-1.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:50	4655/4655	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:42%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/network-2.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/network-2.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:50	2846/2846	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:33%20GMT	https://dsathemes.com/html/shiftkey/files/images/review-author-4.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/review-author-4.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:51	4079/4079	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:35%20GMT	https://dsathemes.com/html/shiftkey/files/images/review-author-6.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/review-author-6.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:51	3160/3160	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:37%20GMT	https://dsathemes.com/html/shiftkey/files/images/review-author-9.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/review-author-9.jpg	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:51	10348/10348	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2010:09:51%20GMT	https://dsathemes.com/html/shiftkey/files/faqs.htm	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/faqs.htm	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:52	5336/5336	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:42%20GMT	https://dsathemes.com/html/shiftkey/files/images/store_badges/appstore-tra-white.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/store_badges/appstore-tra-white.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:52	5314/5314	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:45%20GMT	https://dsathemes.com/html/shiftkey/files/images/store_badges/googleplay-tra-white.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/store_badges/googleplay-tra-white.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:53	27544/27544	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:47%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-4-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-4-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-4.html)
11:09:53	91539/91539	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:15%20GMT	https://dsathemes.com/html/shiftkey/files/images/cta-3-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/cta-3-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-3.html)
11:09:56	5557/5557	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:56%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/presentation-2.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/presentation-2.png	(from https://dsathemes.com/html/shiftkey/files/demo-4.html)
11:09:57	45765/45765	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:11%20GMT	https://dsathemes.com/html/shiftkey/files/images/image-09.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/image-09.png	(from https://dsathemes.com/html/shiftkey/files/demo-4.html)
11:09:58	5787/5787	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:13%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/faq.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/faq.png	(from https://dsathemes.com/html/shiftkey/files/demo-4.html)
11:10:19	109866/109866	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:16:53%20GMT	https://dsathemes.com/html/shiftkey/files/images/about-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/about-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-5.html)
11:10:20	2402/2402	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:41%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/monitor.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/monitor.png	(from https://dsathemes.com/html/shiftkey/files/demo-5.html)
11:10:20	2780/2780	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:17%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/structure.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/structure.png	(from https://dsathemes.com/html/shiftkey/files/demo-5.html)
11:10:20	7822/7822	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:35%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/worldwide-2.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/worldwide-2.png	(from https://dsathemes.com/html/shiftkey/files/demo-5.html)
11:10:21	5580/5580	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:47%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/padlock-1.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/padlock-1.png	(from https://dsathemes.com/html/shiftkey/files/demo-5.html)
11:10:21	4626/4626	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:19:41%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/browser-2.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/browser-2.png	(from https://dsathemes.com/html/shiftkey/files/demo-5.html)
11:10:21	4354/4354	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20Apr%202019%2022:22:23%20GMT	https://dsathemes.com/html/shiftkey/files/js/jquery.vide.min.js	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/js/jquery.vide.min.js	(from https://dsathemes.com/html/shiftkey/files/demo-5.html)
11:10:22	5356/5356	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:00%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-logo.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-logo.png	(from https://dsathemes.com/html/shiftkey/files/demo-6.html)
11:10:22	116373/116373	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:49%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-6-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-6-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-6.html)
11:10:23	163413/163413	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:52%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-7-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-7-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-7.html)
11:10:23	41020/41020	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:03%20GMT	https://dsathemes.com/html/shiftkey/files/images/image-03.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/image-03.png	(from https://dsathemes.com/html/shiftkey/files/demo-7.html)
11:10:23	8717/8717	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:30%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/idea-5.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/idea-5.png	(from https://dsathemes.com/html/shiftkey/files/demo-7.html)
11:10:23	3029/3029	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:58%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/responsive.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/responsive.png	(from https://dsathemes.com/html/shiftkey/files/demo-7.html)
11:10:24	6345/6345	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:19:55%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/clipboard.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/clipboard.png	(from https://dsathemes.com/html/shiftkey/files/demo-7.html)
11:10:24	6898/6898	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:33%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/internet.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/internet.png	(from https://dsathemes.com/html/shiftkey/files/demo-7.html)
11:10:24	5182/5182	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:10%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/email.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/email.png	(from https://dsathemes.com/html/shiftkey/files/demo-7.html)
11:10:24	29757/29757	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:54%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-8-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-8-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-8.html)
11:10:25	34961/34961	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:16%20GMT	https://dsathemes.com/html/shiftkey/files/images/cta-4-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/cta-4-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-8.html)
11:10:25	36617/36617	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:56%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-9-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-9-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-9.html)
11:10:25	12252/12252	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:28%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-10-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-10-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-10.html)
11:10:26	60086/60086	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:30%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-11-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-11-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-11.html)
11:10:26	57317/57317	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:07%20GMT	https://dsathemes.com/html/shiftkey/files/images/image-06.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/image-06.png	(from https://dsathemes.com/html/shiftkey/files/demo-11.html)
11:10:26	4890/4890	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:18%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/file.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/file.png	(from https://dsathemes.com/html/shiftkey/files/demo-12.html)
11:10:27	241848/241848	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:32%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-12-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-12-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-12.html)
11:10:27	7858/7858	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:36%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/key.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/key.png	(from https://dsathemes.com/html/shiftkey/files/demo-12.html)
11:10:27	69415/69415	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:35%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-13-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-13-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-13.html)
11:10:28	57843/57843	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:08%20GMT	https://dsathemes.com/html/shiftkey/files/images/image-07.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/image-07.png	(from https://dsathemes.com/html/shiftkey/files/demo-13.html)
11:10:28	3662/3662	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:24%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/graphic-design.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/graphic-design.png	(from https://dsathemes.com/html/shiftkey/files/demo-13.html)
11:10:28	11046/11046	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:00%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/coins.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/coins.png	(from https://dsathemes.com/html/shiftkey/files/demo-13.html)
